ID,flag_1_2,flag_1_3,flag_1_4,flag_2_3,flag_2_4,flag_3_4,DTI,LTI,DSTI,LSTI
823,0,0,0,0,0,0,5.648975679,4.368734279,0.429592204,0.243445291
824,0,0,0,0,0,0,2.295890448,1.643067048,0.343466736,0.168484038
825,0,0,0,0,0,0,5.582512504,5.281921151,0.224709606,0.2167994
826,0,0,0,0,0,0,5.586881287,5.17503477,0.370304788,0.370304788
827,0,0,0,0,0,0,3.733313084,2.822724444,0.290634445,0.290634445
828,0,0,0,0,0,0,6.043143189,3.07690628,0.56486044,0.166531101
829,0,0,0,0,0,0,5.420653006,4.972665619,0.288833758,0.288833758
830,0,0,0,0,0,0,2.708921814,1.703340535,0.198609506,0.086139634
831,0,0,0,0,0,0,3.818067242,3.235052081,0.189791304,0.185793824
832,0,0,0,0,0,0,11.67611936,9.130988795,0.333103397,0.333103397
833,0,0,0,0,0,0,5.651579518,4.781890298,0.280871841,0.280871841
834,0,0,0,0,0,0,10.42042873,8.105160337,0.475767461,0.317453545
835,0,0,0,0,0,0,6.2156666,5.816181416,0.415916952,0.403927164
836,0,0,0,0,0,0,5.692371176,5.015464775,0.21756229,0.210871695
837,0,0,0,0,0,0,7.269275373,2.869337542,0.535992253,0.160665686
838,0,0,0,0,0,0,7.269275373,2.104180864,0.535992253,0.123593845
839,0,0,0,0,0,0,2.695393773,2.495453476,0.178296818,0.173151448
840,0,0,0,0,0,0,5.87633736,5.223741255,0.244816828,0.244816828
841,0,0,0,0,0,0,11.61041613,5.94625108,0.604661555,0.326566734
842,0,0,0,0,0,0,7.339663863,6.580592517,0.597781024,0.477837881
843,0,0,0,0,0,0,4.165528206,2.642426809,0.310552175,0.115828982
844,0,0,0,0,0,0,8.706492328,7.906803415,0.454996354,0.454996354
845,0,0,0,0,0,0,4.449064251,3.844848739,0.210837069,0.210837069
846,0,0,0,0,0,0,9.828080029,8.413150724,1.126548158,0.56364358
847,0,0,0,0,0,0,5.489723459,5.099463864,0.531017788,0.396610259
848,0,0,0,0,0,0,6.58675083,5.962830102,0.327479225,0.327479225
849,0,0,0,0,0,0,2.458718362,2.251080641,0.136106599,0.136106599
850,0,0,0,0,0,0,3.213650189,3.028944518,0.320109306,0.310084419
851,0,0,0,0,0,0,5.444690329,4.314681885,0.253432279,0.253432279
852,0,0,0,0,0,0,3.828614054,2.057422969,0.146510778,0.140990135
853,0,0,0,0,0,0,1.224678348,1.156375124,0.122469377,0.122469377
854,0,0,0,0,0,0,3.570965781,2.73317093,0.281950093,0.181805039
855,0,0,0,0,0,0,8.853198579,7.938414442,0.422322311,0.422322311
856,0,0,0,0,0,0,3.34220642,3.01314579,0.194415699,0.194415699
857,0,0,0,0,0,0,14.46972947,11.06299879,0.611043859,0.592193053
858,0,0,0,0,0,0,5.565029047,5.010907935,0.252139397,0.24487824
859,0,0,0,0,0,0,3.340843377,2.519993389,0.497591805,0.107680347
860,0,0,0,0,0,0,7.488856323,1.227498736,0.639454636,0.086868538
861,0,0,0,0,0,0,7.488856323,0.928360389,0.639454636,0.065699446
862,0,0,0,0,0,0,2.125027963,1.478198057,0.206238193,0.081182637
863,0,0,0,0,0,0,1.611081268,1.244226014,0.201277485,0.088051004
864,0,0,0,0,0,0,5.7481014,5.189202653,0.290335888,0.186305348
865,0,0,0,0,0,0,5.460436097,4.810147838,0.216231013,0.216231013
866,0,0,0,0,0,0,2.95914982,2.614709008,0.118093827,0.118093827
867,0,0,0,0,0,0,8.190571405,6.335429,0.474738458,0.447579534
868,0,0,0,0,0,0,4.263700481,3.769359383,0.261667907,0.261667907
869,0,0,0,0,0,0,4.251664383,3.843022944,0.21105882,0.21105882
870,0,0,0,0,0,0,10.69123371,9.471231135,0.407761425,0.355211046
871,0,0,0,0,0,0,26.15797913,21.05976616,1.101751649,0.779818327
872,0,0,0,0,0,0,4.816355241,2.605216256,0.505948322,0.184368856
873,0,0,0,0,0,0,5.511347774,4.981546921,0.265132573,0.265132573
874,0,0,0,0,0,0,3.681594735,3.100270737,0.181770039,0.17654949
875,0,0,0,0,0,0,10.79685496,8.587867787,0.336225607,0.336225607
876,0,0,0,0,0,0,2.029719137,1.093392483,0.329548495,0.114317464
877,0,0,0,0,0,0,5.6015534,5.246445196,0.208411515,0.208411515
878,0,0,0,0,0,0,10.03940718,7.796847977,0.346293141,0.346293141
879,0,0,0,0,0,0,7.283403123,5.88938556,0.292938038,0.289333734
880,0,0,0,0,0,0,8.864411299,8.079893992,0.505154972,0.488531398
881,0,0,0,0,0,0,5.830964737,5.139779563,0.251257591,0.251257591
882,0,0,0,0,0,0,9.402843311,7.013351525,0.409763562,0.265905337
883,0,0,0,0,0,0,3.595902562,2.943294328,0.177710507,0.172351058
884,0,0,0,0,0,0,5.883311962,5.081754213,0.176895414,0.176895414
885,0,0,0,0,0,0,3.93443941,3.442197088,0.154737745,0.154737745
886,0,0,0,0,0,0,3.922938257,3.188678931,0.313264141,0.178041543
887,0,0,0,0,0,0,3.808352487,3.359076064,0.188085866,0.188085866
888,0,0,0,0,0,0,9.421119448,8.137881798,0.311551409,0.276277098
889,0,0,0,0,0,0,4.38601815,3.740044469,0.217601227,0.217601227
890,0,0,0,0,0,0,6.861007165,5.48088667,0.226904506,0.219169774
891,0,0,0,0,0,0,1.082424257,1.024333913,0.107357682,0.103855682
892,0,0,0,0,0,0,9.019534247,7.864052197,0.605657399,0.342112413
893,0,0,0,0,0,0,3.383683938,3.094011648,0.187073408,0.187073408
894,0,0,0,0,0,0,22.65122959,21.406782,1.611048273,1.330055856
895,0,0,0,0,0,0,9.872993797,8.959120812,0.44664033,0.44664033
896,0,0,0,0,0,0,3.300251452,2.907922429,0.162826165,0.162826165
897,0,0,0,0,0,0,15.53906049,11.93912548,0.678764479,0.427830116
898,0,0,0,0,0,0,5.1285624,4.63119831,0.254308879,0.217654359
899,0,0,0,0,0,0,10.22892403,8.534669118,0.523897381,0.40480428
900,0,0,0,0,0,0,4.853595347,3.07931968,0.328632118,0.15048269
901,0,0,0,0,0,0,3.100417457,2.84629981,0.172094118,0.172094118
902,0,0,0,0,0,0,1.912505817,1.767315639,0.12646079,0.12646079
903,0,0,0,0,0,0,3.140343117,2.020069765,0.216991079,0.074859676
904,0,0,0,0,0,0,3.458890887,3.129905831,0.171524023,0.155445768
905,0,0,0,0,0,0,4.97332069,4.622835773,0.328362984,0.328362984
906,0,0,0,0,0,0,19.24478646,6.374514961,0.661153635,0.235763613
907,0,0,0,0,0,0,1.326621018,1.315719931,0.134687036,0.130516829
908,0,0,0,0,0,0,4.126926178,3.01112405,0.115392296,0.115392296
909,0,0,0,0,0,0,6.107707857,5.439195377,0.263139392,0.25532431
910,0,0,0,0,0,0,9.630918273,6.623609965,0.350216093,0.282943719
911,0,0,0,0,0,0,2.910602348,1.527030715,0.260795031,0.173577581
912,0,0,0,0,0,0,2.46094871,2.053581315,0.124066891,0.103570954
913,0,0,0,0,0,0,1.703676467,1.53019513,0.083988896,0.081476408
914,0,0,0,0,0,0,7.935484927,5.343430311,0.559481909,0.198521721
915,0,0,0,0,0,0,10.93457635,9.42277641,0.319372284,0.319372284
916,0,0,0,0,0,0,3.896404408,3.460352867,0.19563564,0.19563564
917,0,0,0,0,0,0,4.912587973,4.912587973,0.26588464,0.26588464
918,0,0,0,0,0,0,2.55803674,2.333871532,0.166339575,0.161943457
919,0,0,0,0,0,0,2.823161898,1.877595411,0.190660515,0.101902728
920,0,0,0,0,0,0,7.028883803,5.389226376,0.546149858,0.546149858
921,0,0,0,0,0,0,10.47100827,8.85096679,0.45805185,0.327739746
922,0,0,0,0,0,0,4.956274114,3.790165962,0.24251332,0.215381224
923,0,0,0,0,0,0,2.487753185,1.451942724,0.231434191,0.106982427
924,0,0,0,0,0,0,3.439133782,2.99920786,0.227372064,0.159696232
925,0,0,0,0,0,0,4.43869969,3.932848742,0.218504837,0.201692661
926,0,0,0,0,0,0,2.529756121,1.44481793,0.252654641,0.071888196
927,0,0,0,0,0,0,12.66260322,10.11015835,0.451560929,0.403782234
928,0,0,0,0,0,0,3.544075477,3.040460241,0.220303518,0.182335584
929,0,0,0,0,0,0,4.582195854,3.825254495,0.393389172,0.273719911
930,0,0,0,0,0,0,5.34482447,3.901089691,0.229852205,0.175368026
931,0,0,0,0,0,0,3.642546809,2.25492741,0.508459911,0.164337012
932,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
933,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
934,0,0,0,0,0,0,4.301746105,3.420382057,0.33697604,0.187848751
935,0,0,0,0,0,0,5.728065834,4.532484676,0.396560508,0.247874931
936,0,0,0,0,0,0,8.654246529,7.002081952,0.567448721,0.397774272
937,0,0,0,0,0,0,13.1241229,11.3532088,0.434513974,0.394626051
938,0,0,0,0,0,0,12.36950887,8.61870671,0.318416127,0.318416127
939,0,0,0,0,0,0,5.859574046,5.171632803,0.232481626,0.232481626
940,0,0,0,0,0,0,10.80303955,8.920028496,0.356604926,0.322605333
941,0,0,0,0,0,0,6.066454309,2.327906719,0.2036568,0.121240178
942,0,0,0,0,0,0,3.118265655,2.81330355,0.154507756,0.154507756
943,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
944,0,0,0,0,0,0,6.58877988,5.887952904,0.328101358,0.328101358
945,0,0,0,0,0,0,5.607265975,5.205963708,0.186909604,0.186909604
946,0,0,0,0,0,0,12.7826472,9.381973256,0.359533532,0.359533532
947,0,0,0,0,0,0,4.990994945,4.060690704,0.362437761,0.362437761
948,0,0,0,0,0,0,1.863491301,1.716769367,0.139260028,0.111251438
949,0,0,0,0,0,0,6.838356987,5.305747294,0.331198072,0.256632138
950,0,0,0,0,0,0,11.53705394,10.13916297,0.433515646,0.433515646
951,0,0,0,0,0,0,4.954676817,4.468014379,0.245294988,0.198717135
952,0,0,0,0,0,0,2.648711473,2.502993452,0.220738278,0.208686394
953,0,0,0,0,0,0,11.51252635,6.839914351,1.315212702,0.480194615
954,0,0,0,0,0,0,13.52510464,10.5075979,0.610422591,0.383133799
955,0,0,0,0,0,0,2.236219648,2.104970243,0.148261179,0.127391426
956,0,0,0,0,0,0,8.295863351,7.330830808,0.329540566,0.318912882
957,0,0,0,0,0,0,3.358701996,2.056929107,0.394562659,0.104119276
958,0,0,0,0,0,0,10.93472991,9.208397671,0.363076458,0.363076458
959,0,0,0,0,0,0,3.602004344,3.201945532,0.171265853,0.171265853
960,0,0,0,0,0,0,3.953987267,2.193535286,0.234257611,0.095593036
961,0,0,0,0,0,0,3.336769675,1.824382184,0.477380005,0.099225106
962,0,0,0,0,0,0,8.75277432,4.843531694,0.547203945,0.210708362
963,0,0,0,0,0,0,8.47389089,6.506351864,0.628565865,0.342214001
964,0,0,0,0,0,0,4.848200089,3.879122007,0.183093958,0.183093958
965,0,0,0,0,0,0,4.350987433,3.761413076,0.21454219,0.204964093
966,0,0,0,0,0,0,18.00619724,15.54167598,1.545619676,1.136811431
967,0,0,0,0,0,0,11.90402793,10.34957156,0.473696933,0.473696933
968,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
969,0,0,0,0,0,0,6.401690925,4.496962293,0.430032229,0.269439562
970,0,0,0,0,0,0,9.944456619,7.540244183,0.308471157,0.308471157
971,0,0,0,0,0,0,4.750846307,4.310778121,0.227140465,0.227140465
972,0,0,0,0,0,0,14.24930381,12.25946581,0.912274539,0.586578257
973,0,0,0,0,0,0,3.923852577,3.194431941,0.328711935,0.206093865
974,0,0,0,0,0,0,14.1524176,12.8600187,0.469192836,0.469192836
975,0,0,0,0,0,0,4.326599404,3.998222329,0.286096797,0.286096797
976,0,0,0,0,0,0,7.525062196,6.478019112,0.298212198,0.28857262
977,0,0,0,0,0,0,7.902914591,6.646052246,0.262025462,0.252837987
978,0,0,0,0,0,0,5.680870352,5.032217515,0.376208581,0.376208581
979,0,0,0,0,0,0,19.9979471,17.77083323,0.828197019,0.801990332
980,0,0,0,0,0,0,3.573435925,3.134044751,0.176244228,0.171063546
981,0,0,0,0,0,0,7.952121943,4.094241245,0.370446948,0.315032211
982,0,0,0,0,0,0,7.952121943,2.906911284,0.370446948,0.030525025
983,0,0,0,0,0,0,2.167425707,2.102765663,0.220504418,0.220504418
984,0,0,0,0,0,0,8.307036795,7.407582233,0.412736303,0.400489739
985,0,0,0,0,0,0,1.902217872,1.623342986,0.229193834,0.112636596
986,0,0,0,0,0,0,1.728406055,1.728406055,0.063926663,0.063926663
987,0,0,0,0,0,0,0.924252726,0.924252726,0.049495563,0.049495563
988,0,0,0,0,0,0,8.604211304,6.496940771,0.586922793,0.346248984
989,0,0,0,0,0,0,2.227370311,2.015642727,0.17873208,0.093640774
990,0,0,0,0,0,0,2.960005184,2.677191543,0.146900253,0.138512272
991,0,0,0,0,0,0,5.327637247,4.776993236,0.639161695,0.50093653
992,0,0,0,0,0,0,7.874923125,7.075899679,0.313915095,0.304476374
993,0,0,0,0,0,0,3.723177425,3.48782434,0.249483128,0.242225437
994,0,0,0,0,0,0,3.391469508,3.050417096,0.160249625,0.155499844
995,0,0,0,0,0,0,1.130767213,1.078222829,0.113042466,0.099783384
996,0,0,0,0,0,0,7.098187018,6.104512442,0.233416002,0.225259267
997,0,0,0,0,0,0,2.330556518,2.210950489,0.231849459,0.231849459
998,0,0,0,0,0,0,10.95903346,9.184704824,0.422902894,0.422902894
999,0,0,0,0,0,0,4.368717071,3.91451361,0.214464669,0.208436473
1000,0,0,0,0,0,0,5.028485706,3.244470935,0.353158166,0.122561337
1001,0,0,0,0,0,0,4.699803205,3.175834702,0.329543101,0.145357753
1002,0,0,0,0,0,0,4.265282321,2.923027906,0.524975812,0.216947131
1003,0,0,0,0,0,0,9.90356568,9.90356568,0.368751345,0.368751345
1004,0,0,0,0,0,0,6.269437498,4.817452258,0.271668354,0.049079796
1005,0,0,0,0,0,0,5.596107516,5.596107516,0.305166923,0.305166923
1006,0,0,0,0,0,0,1.669728734,1.357005592,0.199708834,0.073998497
1007,0,0,0,0,0,0,8.643645561,5.704247054,0.762886001,0.303129963
1008,0,0,0,0,0,0,25.4333217,20.55376345,1.141872278,0.809635023
1009,0,0,0,0,0,0,4.128298347,3.820329292,0.273192943,0.265317511
1010,0,0,0,0,0,0,2.663106612,2.439817454,0.132696718,0.132696718
1011,0,0,0,0,0,0,3.674031389,3.094008086,0.18170237,0.176024171
1012,0,0,0,0,0,0,4.283105768,3.777261743,0.340777687,0.268301649
1013,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1014,0,0,0,0,0,0,11.15670128,7.739327701,0.91077864,0.449925383
1015,0,0,0,0,0,0,9.299083887,7.884701515,0.334801509,0.334801509
1016,0,0,0,0,0,0,4.34385832,3.700503622,0.355075567,0.197216324
1017,0,0,0,0,0,0,12.96559364,7.596619504,1.131896306,0.3146064
1018,0,0,0,0,0,0,4.646656663,4.290406724,0.208689276,0.208689276
1019,0,0,0,0,0,0,5.414669679,4.657479655,0.172069512,0.172069512
1020,0,0,0,0,0,0,2.096755639,1.938861242,0.139145091,0.139145091
1021,0,0,0,0,0,0,6.1678491,5.517841886,0.276949133,0.276949133
1022,0,0,0,0,0,0,2.268686649,2.136625311,0.225726072,0.225726072
1023,0,0,0,0,0,0,4.989464501,3.623465481,0.434636025,0.216368565
1024,0,0,0,0,0,0,7.52526008,5.76749711,0.472700075,0.301282383
1025,0,0,0,0,0,0,8.47022298,7.353810962,0.290167118,0.265073036
1026,0,0,0,0,0,0,24.74681625,21.21041606,0.89233468,0.818657181
1027,0,0,0,0,0,0,8.605158246,7.59825238,0.426653649,0.302972907
1028,0,0,0,0,0,0,5.244491672,3.368788653,0.507977745,0.248217341
1029,0,0,0,0,0,0,9.994296993,7.401110561,0.328380557,0.312710665
1030,0,0,0,0,0,0,7.826889425,3.390286729,0.458071639,0.141878297
1031,0,0,0,0,0,0,7.826889425,3.25267604,0.458071639,0.136110432
1032,0,0,0,0,0,0,3.593925328,2.425652741,0.293262613,0.168308466
1033,0,0,0,0,0,0,9.267620196,5.068372343,0.53440918,0.283800468
1034,0,0,0,0,0,0,9.525712582,7.987146201,0.317636728,0.317636728
1035,0,0,0,0,0,0,4.100710395,3.514320857,0.202527299,0.202527299
1036,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1037,0,0,0,0,0,0,15.86240773,15.07038819,1.580356258,1.330055856
1038,0,0,0,0,0,0,8.47749653,7.289865061,0.745224486,0.427859392
1039,0,0,0,0,0,0,16.78478589,14.42408638,0.642205962,0.642205962
1040,0,0,0,0,0,0,6.158703781,5.405395878,0.230908336,0.230908336
1041,0,0,0,0,0,0,12.25537576,6.106620041,1.179367936,0.486896621
1042,0,0,0,0,0,0,2.051316399,1.705438482,0.083510918,0.071955041
1043,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1044,0,0,0,0,0,0,8.218719565,6.751243016,0.289312625,0.289312625
1045,0,0,0,0,0,0,7.024814444,5.656961221,0.314925294,0.314925294
1046,0,0,0,0,0,0,2.625352858,2.368351853,0.130068491,0.130068491
1047,0,0,0,0,0,0,8.231214437,1.814674904,0.328563301,0.096624001
1048,0,0,0,0,0,0,17.7458303,16.80094514,1.611048273,1.330055856
1049,0,0,0,0,0,0,12.11669338,9.469686868,0.402296473,0.402296473
1050,0,0,0,0,0,0,3.198123094,2.288051387,0.245529563,0.124769467
1051,0,0,0,0,0,0,3.867698726,3.573181314,0.255187298,0.247931871
1052,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1053,0,0,0,0,0,0,8.016167136,6.765773489,0.070361199,0.068742208
1054,0,0,0,0,0,0,2.825345906,2.200329958,0.091122998,0.091122998
1055,0,0,0,0,0,0,2.754128706,2.538982887,0.181402748,0.171083153
1056,0,0,0,0,0,0,9.005576233,7.372086233,0.286163951,0.286163951
1057,0,0,0,0,0,0,3.189279755,2.969597063,0.210931829,0.210931829
1058,0,0,0,0,0,0,7.011930061,6.461421929,0.350958403,0.338732931
1059,0,0,0,0,0,0,3.647399681,2.862267113,0.14460237,0.133485891
1060,0,0,0,0,0,0,9.721050373,8.700168857,0.405546339,0.405546339
1061,0,0,0,0,0,0,7.515651847,5.085799829,0.224631862,0.185283062
1062,0,0,0,0,0,0,7.766158305,6.553155461,0.256176726,0.2367639
1063,0,0,0,0,0,0,15.39353327,13.59951886,0.513727884,0.513727884
1064,0,0,0,0,0,0,12.54510494,11.32008517,0.574648008,0.574648008
1065,0,0,0,0,0,0,1.990560416,1.990560416,0.099235841,0.099235841
1066,0,0,0,0,0,0,7.683008178,5.896234332,0.235793276,0.235793276
1067,0,0,0,0,0,0,8.231912736,7.108230666,0.2719721,0.245091471
1068,0,0,0,0,0,0,4.639052803,3.607355327,0.283452137,0.26132921
1069,0,0,0,0,0,0,1.377678822,0.955973414,0.126047216,0.096904804
1070,0,0,0,0,0,0,2.371166906,2.087294811,0.117442124,0.117442124
1071,0,0,0,0,0,0,6.118859701,5.288137386,0.205708544,0.202652001
1072,0,0,0,0,0,0,4.274516816,3.722901326,0.132048711,0.132048711
1073,0,0,0,0,0,0,8.072471465,6.156504046,0.531077665,0.430271825
1074,0,0,0,0,0,0,17.61729392,15.58048405,0.677500357,0.677500357
1075,0,0,0,0,0,0,4.657212848,4.242177539,0.256137441,0.248980418
1076,0,0,0,0,0,0,4.496923691,2.095400203,0.197296118,0.083356683
1077,0,0,0,0,0,0,11.27476279,9.964128899,0.571203401,0.535441101
1078,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1079,0,0,0,0,0,0,3.531031333,3.309214674,0.235054842,0.235054842
1080,0,0,0,0,0,0,7.395870379,5.594884978,0.391831438,0.270320016
1081,0,0,0,0,0,0,9.570830966,8.17056379,0.72137582,0.445550793
1082,0,0,0,0,0,0,1.954780065,1.771591947,0.127785293,0.124260892
1083,0,0,0,0,0,0,7.273136296,5.775115706,0.288704254,0.288704254
1084,0,0,0,0,0,0,4.72566666,3.838507455,0.22059152,0.159765162
1085,0,0,0,0,0,0,14.02509206,12.0364179,0.461259607,0.461259607
1086,0,0,0,0,0,0,5.622745663,2.81410655,0.456464992,0.12014307
1087,0,0,0,0,0,0,5.720653322,5.167262025,0.283787828,0.283787828
1088,0,0,0,0,0,0,16.22827361,14.24014582,0.640147447,0.640147447
1089,0,0,0,0,0,0,2.481625171,1.975349929,0.187846079,0.070601087
1090,0,0,0,0,0,0,6.256065931,5.497351095,0.257056815,0.19082101
1091,0,0,0,0,0,0,6.434056017,5.651162764,0.322576282,0.322576282
1092,0,0,0,0,0,0,4.053891017,3.279874694,0.361523672,0.164007892
1093,0,0,0,0,0,0,10.69927407,9.817922171,0.710310603,0.710310603
1094,0,0,0,0,0,0,6.160841719,5.061260726,0.305772403,0.296080701
1095,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1096,0,0,0,0,0,0,6.161785042,5.412616423,0.243118736,0.226978985
1097,0,0,0,0,0,0,7.983364114,7.279110202,0.527215553,0.496362525
1098,0,0,0,0,0,0,20.82921084,18.69043255,1.117695026,0.99520087
1099,0,0,0,0,0,0,2.61015828,2.020366234,0.157265308,0.109883679
1100,0,0,0,0,0,0,7.803994923,6.618865638,0.069499599,0.069499599
1101,0,0,0,0,0,0,3.038276065,2.834984082,0.201371754,0.201371754
1102,0,0,0,0,0,0,3.615005064,3.218659351,0.197657871,0.169126387
1103,0,0,0,0,0,0,4.109520792,3.164539582,0.341456436,0.177194863
1104,0,0,0,0,0,0,5.662407625,1.715963465,0.374294036,0.091451338
1105,0,0,0,0,0,0,9.687784853,8.707259663,0.465653711,0.465653711
1106,0,0,0,0,0,0,14.16185554,12.91035774,0.934048244,0.934048244
1107,0,0,0,0,0,0,2.871350244,2.672338127,0.228277567,0.228277567
1108,0,0,0,0,0,0,10.21272634,6.781591445,0.288301505,0.278362192
1109,0,0,0,0,0,0,10.17978174,8.662302295,0.469427486,0.33195467
1110,0,0,0,0,0,0,7.819649328,4.63907861,0.615602767,0.171780067
1111,0,0,0,0,0,0,5.233204043,4.285988974,0.343780916,0.177098228
1112,0,0,0,0,0,0,5.710858859,2.72102511,0.439946797,0.194706532
1113,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1114,0,0,0,0,0,0,3.619106111,3.290595039,0.324123611,0.235461819
1115,0,0,0,0,0,0,4.168688995,3.844426413,0.207871093,0.207871093
1116,0,0,0,0,0,0,6.705186764,6.074639214,0.94035415,0.63071764
1117,0,0,0,0,0,0,4.826092189,4.558766143,0.478057747,0.478057747
1118,0,0,0,0,0,0,2.666876208,2.314473261,0.400907732,0.223350882
1119,0,0,0,0,0,0,8.165229591,6.67409398,0.660735304,0.534228806
1120,0,0,0,0,0,0,1.910820893,1.636038871,0.092320752,0.060580751
1121,0,0,0,0,0,0,10.49566603,9.831410639,0.698330621,0.698330621
1122,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1123,0,0,0,0,0,0,3.275037765,3.275037765,0.178592834,0.178592834
1124,0,0,0,0,0,0,3.710768845,3.331277372,0.231255771,0.231255771
1125,0,0,0,0,0,0,4.341313329,3.821836984,0.171758895,0.166259947
1126,0,0,0,0,0,0,7.314809917,6.453240349,0.487551136,0.280734236
1127,0,0,0,0,0,0,1.19821038,1.002015705,0.046413367,0.046413367
1128,0,0,0,0,0,0,10.2468594,6.974466445,0.57504309,0.31991377
1129,0,0,0,0,0,0,5.561943794,4.399190252,0.42731594,0.237863028
1130,0,0,0,0,0,0,4.077053188,3.570099114,0.372509366,0.31490364
1131,0,0,0,0,0,0,7.256464949,6.483260291,0.34543804,0.34543804
1132,0,0,0,0,0,0,7.072876946,6.076280368,0.232852878,0.232852878
1133,0,0,0,0,0,0,3.813812545,3.072527,0.255326994,0.172041541
1134,0,0,0,0,0,0,2.762438714,2.215362266,0.663519157,0.220361358
1135,0,0,0,0,0,0,2.900801133,2.570169186,0.192842519,0.192842519
1136,0,0,0,0,0,0,9.417545141,8.51853542,0.467835531,0.467835531
1137,0,0,0,0,0,0,7.535427601,5.72384674,0.248391924,0.233849071
1138,0,0,0,0,0,0,3.191808342,2.639596505,0.263052289,0.193077411
1139,0,0,0,0,0,0,4.286182843,2.326899362,0.227283317,0.014337806
1140,0,0,0,0,0,0,7.479138541,5.618406427,0.227954693,0.227954693
1141,0,0,0,0,0,0,9.725048082,6.820512692,0.656374045,0.30661013
1142,0,0,0,0,0,0,8.456464344,7.463726078,0.33487914,0.324694874
1143,0,0,0,0,0,0,3.514873296,3.158909341,0.173489106,0.173489106
1144,0,0,0,0,0,0,2.066513623,1.830763582,0.102018516,0.102018516
1145,0,0,0,0,0,0,6.380363069,4.591355343,0.732172811,0.199936889
1146,0,0,0,0,0,0,5.657120578,5.030877008,0.280342603,0.280342603
1147,0,0,0,0,0,0,6.406612974,3.236491178,0.372234401,0.139039662
1148,0,0,0,0,0,0,4.051649079,2.80165547,0.418147079,0.152377839
1149,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1150,0,0,0,0,0,0,8.33303237,7.248510229,0.294703759,0.284976609
1151,0,0,0,0,0,0,4.401031751,2.925809113,0.424115112,0.129165568
1152,0,0,0,0,0,0,2.877376966,2.651243504,0.191407784,0.186128634
1153,0,0,0,0,0,0,12.71435147,10.00001988,0.990665562,0.485346589
1154,0,0,0,0,0,0,5.414742442,4.728721002,0.191955224,0.191955224
1155,0,0,0,0,0,0,8.604765622,7.410610507,0.283793538,0.261431153
1156,0,0,0,0,0,0,9.381426946,8.949750641,0.938506651,0.938506651
1157,0,0,0,0,0,0,5.113276532,4.476917017,0.273339304,0.273339304
1158,0,0,0,0,0,0,10.85277539,8.469762606,0.435203654,0.293660611
1159,0,0,0,0,0,0,12.96244266,6.832669132,0.941018598,0.29453938
1160,0,0,0,0,0,0,5.072341387,3.953148519,0.30620498,0.135323441
1161,0,0,0,0,0,0,3.795433434,2.597430668,0.353237229,0.110547701
1162,0,0,0,0,0,0,10.19879548,8.461500174,0.735851874,0.380373301
1163,0,0,0,0,0,0,4.722913446,3.378067899,0.227294014,0.132525717
1164,0,0,0,0,0,0,9.939206746,7.867330006,0.393296178,0.393296178
1165,0,0,0,0,0,0,2.454010031,2.300648783,0.326600101,0.241256154
1166,0,0,0,0,0,0,5.18672494,2.444737698,0.317204716,0.134263772
1167,0,0,0,0,0,0,11.25900661,3.004645784,1.521710613,0.162444065
1168,0,0,0,0,0,0,6.806861711,6.162007614,0.338418999,0.338418999
1169,0,0,0,0,0,0,2.148842045,1.979473356,0.141643195,0.141643195
1170,0,0,0,0,0,0,20.68843897,15.02347418,1.279577465,0.88243662
1171,0,0,0,0,0,0,38.3760652,30.49958412,1.611048273,1.330055856
1172,0,0,0,0,0,0,3.500011063,2.919755315,0.317523391,0.171495478
1173,0,0,0,0,0,0,4.171235443,3.600237738,0.226814978,0.206492356
1174,0,0,0,0,0,0,6.648005044,6.085130475,0.26539438,0.26539438
1175,0,0,0,0,0,0,9.785059348,6.705328698,0.463794175,0.301427591
1176,0,0,0,0,0,0,6.12248461,5.144244202,0.512173792,0.37563028
1177,0,0,0,0,0,0,4.363026192,3.865692594,0.288551214,0.280011536
1178,0,0,0,0,0,0,10.70857561,6.876790171,0.949406524,0.369732937
1179,0,0,0,0,0,0,4.84150883,4.34271215,0.238501751,0.238501751
1180,0,0,0,0,0,0,6.24908687,5.592969414,0.248409872,0.248409872
1181,0,0,0,0,0,0,9.079694088,7.76493377,0.351244999,0.287186774
1182,0,0,0,0,0,0,3.658154707,3.282280634,0.180260735,0.180260735
1183,0,0,0,0,0,0,10.14863949,8.224465697,0.403893552,0.390600048
